token	declaring_type	field	attributes
0x04000175	Netcode.NetVector2	MinDeltaForDirectionChange	Public
0x04000176	Netcode.NetVector2	MaxInterpolationDistance	Public
0x04000177	Netcode.NetVector2	interpolateXFirst	Private
0x04000178	Netcode.NetVector2	isExtrapolating	Private
0x04000179	Netcode.NetVector2	isFixingExtrapolation	Private
0x0400017A	Netcode.NetFields	ShouldValidateNetFields	Public, Static
0x0400017B	Netcode.NetFields	<Name>k__BackingField	Private, InitOnly
0x0400017C	Netcode.NetFields	<Owner>k__BackingField	Private
0x0400017D	Netcode.NetFields	fields	Private, InitOnly
0x0400017E	Netcode.NetHashSet`1	InterpolationWait	Public
0x0400017F	Netcode.NetHashSet`1	Set	Private, InitOnly
0x04000180	Netcode.NetHashSet`1	IncomingChanges	Private, InitOnly
0x04000181	Netcode.NetHashSet`1	OutgoingChanges	Private, InitOnly
0x04000182	Netcode.NetHashSet`1	OnValueAdded	Private
0x04000183	Netcode.NetHashSet`1	OnValueRemoved	Private
0x04000184	Netcode.NetList`2	initialSize	Private, Static, Literal, HasDefault
0x04000185	Netcode.NetList`2	resizeFactor	Private, Static, Literal, HasDefault
0x04000186	Netcode.NetList`2	count	Family, InitOnly
0x04000187	Netcode.NetList`2	array	Family, InitOnly
0x04000188	Netcode.NetList`2	OnElementChanged	Private
0x04000189	Netcode.NetList`2	OnArrayReplaced	Private
0x0400018A	Netcode.NetObjectShrinkList`1	array	Private
0x0400018B	Netcode.NetRefBase`2	Serializer	Public
0x0400018C	Netcode.NetRefBase`2	deltaType	Private
0x0400018D	Netcode.NetRefBase`2	reassigned	Family
0x0400018E	Netcode.NetRefBase`2	OnConflictResolve	Private
0x0400018F	Netcode.NetRefTypes	types	Private, Static
0x04000190	Netcode.NetRoot`1	connections	Private
0x04000191	Netcode.NetRoot`1	<Clock>k__BackingField	Private, InitOnly
0x04000192	Netcode.NetRootDictionary`2	Serializer	Public
0x04000193	Netcode.NetRootDictionary`2	Roots	Public
0x04000194	Netcode.NetVersion	_vector	Private
0x04000195	Netcode.Validation.NetFieldValidatorEntry	<Name>k__BackingField	Private, InitOnly
0x04000196	Netcode.Validation.NetFieldValidatorEntry	<Value>k__BackingField	Private, InitOnly
0x04000197	Netcode.Validation.NetFieldValidatorEntry	<FromField>k__BackingField	Private, InitOnly
0x04000198	Force.DeepCloner.Helpers.DeepClonerCache	_typeCache	Private, Static, InitOnly
0x04000199	Force.DeepCloner.Helpers.DeepClonerCache	_typeCacheDeepTo	Private, Static, InitOnly
0x0400019A	Force.DeepCloner.Helpers.DeepClonerCache	_typeCacheShallowTo	Private, Static, InitOnly
0x0400019B	Force.DeepCloner.Helpers.DeepClonerCache	_structAsObjectCache	Private, Static, InitOnly
0x0400019C	Force.DeepCloner.Helpers.DeepClonerCache	_typeConvertCache	Private, Static, InitOnly
0x0400019D	Force.DeepCloner.Helpers.DeepClonerExprGenerator	_readonlyFields	Private, Static, InitOnly
0x0400019E	Force.DeepCloner.Helpers.DeepClonerExprGenerator	_attributesFieldInfo	Private, Static
0x0400019F	Force.DeepCloner.Helpers.DeepClonerSafeTypes	KnownTypes	Assembly, Static, InitOnly
0x040001A0	Force.DeepCloner.Helpers.DeepCloneState	_loops	Private
0x040001A1	Force.DeepCloner.Helpers.DeepCloneState	_baseFromTo	Private, InitOnly
0x040001A2	Force.DeepCloner.Helpers.DeepCloneState	_idx	Private
0x040001A3	Force.DeepCloner.Helpers.ShallowObjectCloner	_unsafeInstance	Private, Static, InitOnly
0x040001A4	Force.DeepCloner.Helpers.ShallowObjectCloner	_instance	Private, Static
0x040001A5	ContentManifest.Internal.CHArray	ElementList	Private, Static, InitOnly
0x040001A6	ContentManifest.Internal.CHArray	Elements	Public
0x040001A7	ContentManifest.Internal.CHBoolean	RawBoolean	Public
0x040001A8	ContentManifest.Internal.CHElement	Value	Public
0x040001A9	ContentManifest.Internal.CHJson	Element	Public
0x040001AA	ContentManifest.Internal.CHJsonParserContext	ReadHead	Public
0x040001AB	ContentManifest.Internal.CHJsonParserContext	JsonText	Public
0x040001AC	ContentManifest.Internal.CHNumber	DoubleSb	Private, Static
0x040001AD	ContentManifest.Internal.CHNumber	RawDouble	Public
0x040001AE	ContentManifest.Internal.CHObject	Members	Public, InitOnly
0x040001AF	ContentManifest.Internal.CHString	RawString	Public
0x040001B0	ContentManifest.Internal.CHValue	RawValue	Public
0x040001B1	ContentManifest.Internal.CHValue	ValueType	Public
0x040001B2	ContentManifest.Internal.CHValueEnum	value__	Public, SpecialName, RTSpecialName
0x040001B3	ContentManifest.Internal.CHValueEnum	Object	Public, Static, Literal, HasDefault
0x040001B4	ContentManifest.Internal.CHValueEnum	Array	Public, Static, Literal, HasDefault
0x040001B5	ContentManifest.Internal.CHValueEnum	String	Public, Static, Literal, HasDefault
0x040001B6	ContentManifest.Internal.CHValueEnum	Number	Public, Static, Literal, HasDefault
0x040001B7	ContentManifest.Internal.CHValueEnum	Boolean	Public, Static, Literal, HasDefault
0x040001B8	ContentManifest.Internal.CHValueEnum	Null	Public, Static, Literal, HasDefault
0x040001B9	ContentManifest.Internal.CHValueEnum	Unknown	Public, Static, Literal, HasDefault
0x040001BA	ContentManifest.Internal.CHValueUnion	ValueObject	Public
0x040001BB	ContentManifest.Internal.CHValueUnion	ValueArray	Public
0x040001BC	ContentManifest.Internal.CHValueUnion	ValueString	Public
0x040001BD	ContentManifest.Internal.CHValueUnion	ValueNumber	Public
0x040001BE	ContentManifest.Internal.CHValueUnion	ValueBoolean	Public
0x040001BF	ContentManifest.Internal.CHValueUnion	ValueNull	Public
0x040001C0	StardewValley.AnimatedSprite	spriteTexture	Public
0x040001C1	StardewValley.AnimatedSprite	loadedTexture	Public
0x040001C2	StardewValley.AnimatedSprite	overrideTextureName	Public
0x040001C3	StardewValley.AnimatedSprite	textureName	Public, InitOnly
0x040001C4	StardewValley.AnimatedSprite	timer	Public
0x040001C5	StardewValley.AnimatedSprite	interval	Public
0x040001C6	StardewValley.AnimatedSprite	framesPerAnimation	Public
0x040001C7	StardewValley.AnimatedSprite	currentFrame	Public
0x040001C8	StardewValley.AnimatedSprite	spriteWidth	Public, InitOnly
0x040001C9	StardewValley.AnimatedSprite	spriteHeight	Public, InitOnly
0x040001CA	StardewValley.AnimatedSprite	tempSpriteHeight	Public
0x040001CB	StardewValley.AnimatedSprite	sourceRect	Public
0x040001CC	StardewValley.AnimatedSprite	loop	Public
0x040001CD	StardewValley.AnimatedSprite	ignoreStopAnimation	Public
0x040001CE	StardewValley.AnimatedSprite	textureUsesFlippedRightForLeft	Public
0x040001CF	StardewValley.AnimatedSprite	endOfAnimationFunction	Public
0x040001D0	StardewValley.AnimatedSprite	currentAnimation	Public, InitOnly
0x040001D1	StardewValley.AnimatedSprite	oldFrame	Public
0x040001D2	StardewValley.AnimatedSprite	currentAnimationIndex	Public
0x040001D3	StardewValley.AnimatedSprite	contentManager	Family
0x040001D4	StardewValley.AnimatedSprite	<NetFields>k__BackingField	Private, InitOnly
0x040001D5	StardewValley.AnimatedSprite	<Owner>k__BackingField	Private
0x040001D6	StardewValley.AnimatedSprite	ignoreSourceRectUpdates	Public
0x040001D7	StardewValley.Background	defaultChunkIndex	Public
0x040001D8	StardewValley.Background	numChunksInSheet	Public
0x040001D9	StardewValley.Background	chanceForDeviationFromDefault	Public
0x040001DA	StardewValley.Background	backgroundImage	Family
0x040001DB	StardewValley.Background	cloudsTexture	Family
0x040001DC	StardewValley.Background	position	Family
0x040001DD	StardewValley.Background	chunksWide	Family
0x040001DE	StardewValley.Background	chunksHigh	Family
0x040001DF	StardewValley.Background	chunkWidth	Family
0x040001E0	StardewValley.Background	chunkHeight	Family
0x040001E1	StardewValley.Background	chunks	Family
0x040001E2	StardewValley.Background	zoom	Family
0x040001E3	StardewValley.Background	c	Public
0x040001E4	StardewValley.Background	summitBG	Family
0x040001E5	StardewValley.Background	onlyMapBG	Family
0x040001E6	StardewValley.Background	yOffset	Public
0x040001E7	StardewValley.Background	tempSprites	Public
0x040001E8	StardewValley.Background	initialViewportY	Family
0x040001E9	StardewValley.Background	cursed	Public
0x040001EA	StardewValley.Background	location	Family
0x040001EB	StardewValley.BatTemporarySprite	texture	Public
0x040001EC	StardewValley.BatTemporarySprite	moveLeft	Private
0x040001ED	StardewValley.BatTemporarySprite	horizontalSpeed	Private
0x040001EE	StardewValley.BatTemporarySprite	verticalSpeed	Private
0x040001EF	StardewValley.Buff	glowRate	Public, Static, Literal, HasDefault
0x040001F0	StardewValley.Buff	ENDLESS	Public, Static, Literal, HasDefault
0x040001F1	StardewValley.Buff	farming	Public, Static, Literal, HasDefault
0x040001F2	StardewValley.Buff	fishing	Public, Static, Literal, HasDefault
0x040001F3	StardewValley.Buff	mining	Public, Static, Literal, HasDefault
0x040001F4	StardewValley.Buff	luck	Public, Static, Literal, HasDefault
0x040001F5	StardewValley.Buff	foraging	Public, Static, Literal, HasDefault
0x040001F6	StardewValley.Buff	maxStamina	Public, Static, Literal, HasDefault
0x040001F7	StardewValley.Buff	magneticRadius	Public, Static, Literal, HasDefault
0x040001F8	StardewValley.Buff	speed	Public, Static, Literal, HasDefault
0x040001F9	StardewValley.Buff	defense	Public, Static, Literal, HasDefault
0x040001FA	StardewValley.Buff	attack	Public, Static, Literal, HasDefault
0x040001FB	StardewValley.Buff	goblinsCurse	Public, Static, Literal, HasDefault
0x040001FC	StardewValley.Buff	slimed	Public, Static, Literal, HasDefault
0x040001FD	StardewValley.Buff	evilEye	Public, Static, Literal, HasDefault
0x040001FE	StardewValley.Buff	tipsy	Public, Static, Literal, HasDefault
0x040001FF	StardewValley.Buff	fear	Public, Static, Literal, HasDefault
0x04000200	StardewValley.Buff	frozen	Public, Static, Literal, HasDefault
0x04000201	StardewValley.Buff	warriorEnergy	Public, Static, Literal, HasDefault
0x04000202	StardewValley.Buff	yobaBlessing	Public, Static, Literal, HasDefault
0x04000203	StardewValley.Buff	adrenalineRush	Public, Static, Literal, HasDefault
0x04000204	StardewValley.Buff	avoidMonsters	Public, Static, Literal, HasDefault
0x04000205	StardewValley.Buff	full	Public, Static, Literal, HasDefault
0x04000206	StardewValley.Buff	quenched	Public, Static, Literal, HasDefault
0x04000207	StardewValley.Buff	spawnMonsters	Public, Static, Literal, HasDefault
0x04000208	StardewValley.Buff	nauseous	Public, Static, Literal, HasDefault
0x04000209	StardewValley.Buff	darkness	Public, Static, Literal, HasDefault
0x0400020A	StardewValley.Buff	weakness	Public, Static, Literal, HasDefault
0x0400020B	StardewValley.Buff	squidInkRavioli	Public, Static, Literal, HasDefault
0x0400020C	StardewValley.Buff	fullnessLength	Public, Static, Literal, HasDefault
0x0400020D	StardewValley.Buff	quenchedLength	Public, Static, Literal, HasDefault
0x0400020E	StardewValley.Buff	millisecondsDuration	Public
0x0400020F	StardewValley.Buff	totalMillisecondsDuration	Public
0x04000210	StardewValley.Buff	effects	Public, InitOnly
0x04000211	StardewValley.Buff	id	Public, InitOnly
0x04000212	StardewValley.Buff	displayName	Public
0x04000213	StardewValley.Buff	description	Public
0x04000214	StardewValley.Buff	source	Public
0x04000215	StardewValley.Buff	displaySource	Public
0x04000216	StardewValley.Buff	iconTexture	Public
0x04000217	StardewValley.Buff	iconSheetIndex	Public
0x04000218	StardewValley.Buff	glow	Public
0x04000219	StardewValley.Buff	displayAlphaTimer	Public
0x0400021A	StardewValley.Buff	alreadyUpdatedIconAlpha	Public
0x0400021B	StardewValley.Buff	actionsOnApply	Public
0x0400021C	StardewValley.Buff	visible	Public
0x0400021D	StardewValley.Buff	customFields	Public, InitOnly
0x0400021E	StardewValley.BuildingPainter	paintMaskLookup	Public, Static
0x0400021F	StardewValley.BuildingPaintColor	<NetFields>k__BackingField	Private, InitOnly
0x04000220	StardewValley.BuildingPaintColor	ColorName	Public
0x04000221	StardewValley.BuildingPaintColor	Color1Default	Public
0x04000222	StardewValley.BuildingPaintColor	Color1Hue	Public
0x04000223	StardewValley.BuildingPaintColor	Color1Saturation	Public
0x04000224	StardewValley.BuildingPaintColor	Color1Lightness	Public
0x04000225	StardewValley.BuildingPaintColor	Color2Default	Public
0x04000226	StardewValley.BuildingPaintColor	Color2Hue	Public
0x04000227	StardewValley.BuildingPaintColor	Color2Saturation	Public
0x04000228	StardewValley.BuildingPaintColor	Color2Lightness	Public
0x04000229	StardewValley.BuildingPaintColor	Color3Default	Public
0x0400022A	StardewValley.BuildingPaintColor	Color3Hue	Public
0x0400022B	StardewValley.BuildingPaintColor	Color3Saturation	Public
0x0400022C	StardewValley.BuildingPaintColor	Color3Lightness	Public
0x0400022D	StardewValley.BuildingPaintColor	_dirty	Family
0x0400022E	StardewValley.BundleGenerator	randomBundleData	Public
0x0400022F	StardewValley.BundleGenerator	bundleData	Public
0x04000230	StardewValley.BundleGenerator	random	Public
0x04000231	StardewValley.ButtonCollection	_pressed	Private, InitOnly
0x04000232	StardewValley.ButtonCollection	_count	Private, InitOnly
0x04000233	StardewValley.Character	emoteBeginInterval	Public, Static, Literal, HasDefault
0x04000234	StardewValley.Character	emoteNormalInterval	Public, Static, Literal, HasDefault
0x04000235	StardewValley.Character	emptyCanEmote	Public, Static, Literal, HasDefault
0x04000236	StardewValley.Character	questionMarkEmote	Public, Static, Literal, HasDefault
0x04000237	StardewValley.Character	angryEmote	Public, Static, Literal, HasDefault
0x04000238	StardewValley.Character	exclamationEmote	Public, Static, Literal, HasDefault
0x04000239	StardewValley.Character	heartEmote	Public, Static, Literal, HasDefault
0x0400023A	StardewValley.Character	sleepEmote	Public, Static, Literal, HasDefault
0x0400023B	StardewValley.Character	sadEmote	Public, Static, Literal, HasDefault
0x0400023C	StardewValley.Character	happyEmote	Public, Static, Literal, HasDefault
0x0400023D	StardewValley.Character	xEmote	Public, Static, Literal, HasDefault
0x0400023E	StardewValley.Character	pauseEmote	Public, Static, Literal, HasDefault
0x0400023F	StardewValley.Character	videoGameEmote	Public, Static, Literal, HasDefault
0x04000240	StardewValley.Character	musicNoteEmote	Public, Static, Literal, HasDefault
0x04000241	StardewValley.Character	blushEmote	Public, Static, Literal, HasDefault
0x04000242	StardewValley.Character	blockedIntervalBeforeEmote	Public, Static, Literal, HasDefault
0x04000243	StardewValley.Character	blockedIntervalBeforeSprint	Public, Static, Literal, HasDefault
0x04000244	StardewValley.Character	chanceForSound	Public, Static, Literal, HasDefault
0x04000245	StardewValley.Character	ClearPositionValue	Private, Static
0x04000246	StardewValley.Character	cachedStandingPixel	Private
0x04000247	StardewValley.Character	cachedTile	Private
0x04000248	StardewValley.Character	cachedTilePoint	Private
0x04000249	StardewValley.Character	pixelPositionForCachedStandingPixel	Private
0x0400024A	StardewValley.Character	pixelPositionForCachedTile	Private
0x0400024B	StardewValley.Character	pixelPositionForCachedTilePoint	Private
0x0400024C	StardewValley.Character	<Gender>k__BackingField	Private
0x0400024D	StardewValley.Character	hideFromAnimalSocialMenu	Public, InitOnly
0x0400024E	StardewValley.Character	sprite	Public, InitOnly
0x0400024F	StardewValley.Character	position	Public, InitOnly
0x04000250	StardewValley.Character	netSpeed	Private, InitOnly
0x04000251	StardewValley.Character	netAddedSpeed	Private, InitOnly
0x04000252	StardewValley.Character	facingDirection	Public, InitOnly
0x04000253	StardewValley.Character	blockedInterval	Public
0x04000254	StardewValley.Character	faceTowardFarmerTimer	Public
0x04000255	StardewValley.Character	forceUpdateTimer	Public
0x04000256	StardewValley.Character	movementPause	Public
0x04000257	StardewValley.Character	faceTowardFarmerEvent	Public
0x04000258	StardewValley.Character	faceTowardFarmerRadius	Public, InitOnly
0x04000259	StardewValley.Character	simpleNonVillagerNPC	Public, InitOnly
0x0400025A	StardewValley.Character	nonVillagerNPCTimesTalked	Public
0x0400025B	StardewValley.Character	name	Public, InitOnly
0x0400025C	StardewValley.Character	forceOneTileWide	Public, InitOnly
0x0400025D	StardewValley.Character	moveUp	Family
0x0400025E	StardewValley.Character	moveRight	Family
0x0400025F	StardewValley.Character	moveDown	Family
0x04000260	StardewValley.Character	moveLeft	Family
0x04000261	StardewValley.Character	freezeMotion	Family
0x04000262	StardewValley.Character	_displayName	Private
0x04000263	StardewValley.Character	isEmoting	Public
0x04000264	StardewValley.Character	isCharging	Public
0x04000265	StardewValley.Character	isGlowing	Public
0x04000266	StardewValley.Character	coloredBorder	Public
0x04000267	StardewValley.Character	flip	Public
0x04000268	StardewValley.Character	drawOnTop	Public
0x04000269	StardewValley.Character	faceTowardFarmer	Public
0x0400026A	StardewValley.Character	ignoreMovementAnimation	Public
0x0400026B	StardewValley.Character	hasJustStartedFacingPlayer	Public
0x0400026C	StardewValley.Character	faceAwayFromFarmer	Public, InitOnly
0x0400026D	StardewValley.Character	currentEmote	Family
0x0400026E	StardewValley.Character	currentEmoteFrame	Family
0x0400026F	StardewValley.Character	facingDirectionBeforeSpeakingToPlayer	Family, InitOnly
0x04000270	StardewValley.Character	emoteInterval	Public
0x04000271	StardewValley.Character	xVelocity	Public
0x04000272	StardewValley.Character	yVelocity	Public
0x04000273	StardewValley.Character	lastClick	Public
0x04000274	StardewValley.Character	scale	Public, InitOnly
0x04000275	StardewValley.Character	glowingTransparency	Public
0x04000276	StardewValley.Character	glowRate	Public
0x04000277	StardewValley.Character	glowUp	Private
0x04000278	StardewValley.Character	swimming	Public, InitOnly
0x04000279	StardewValley.Character	nextEventcommandAfterEmote	Public
0x0400027A	StardewValley.Character	farmerPassesThrough	Public
0x0400027B	StardewValley.Character	netEventActor	Public
0x0400027C	StardewValley.Character	collidesWithOtherCharacters	Public, InitOnly
0x0400027D	StardewValley.Character	ignoreMovementAnimations	Family
0x0400027E	StardewValley.Character	yJumpOffset	Public
0x0400027F	StardewValley.Character	ySourceRectOffset	Public
0x04000280	StardewValley.Character	yJumpVelocity	Public
0x04000281	StardewValley.Character	yJumpGravity	Public
0x04000282	StardewValley.Character	wasJumpWithSound	Public
0x04000283	StardewValley.Character	whoToFace	Private, InitOnly
0x04000284	StardewValley.Character	glowingColor	Public
0x04000285	StardewValley.Character	controller	Public
0x04000286	StardewValley.Character	emoteFading	Private
0x04000287	StardewValley.Character	_willDestroyObjectsUnderfoot	Private, InitOnly
0x04000288	StardewValley.Character	currentLocationRef	Family, InitOnly
0x04000289	StardewValley.Character	<modData>k__BackingField	Private, InitOnly
0x0400028A	StardewValley.Character	<NetFields>k__BackingField	Private, InitOnly
0x0400028B	StardewValley.Character	originalSourceRect	Private
0x0400028C	StardewValley.Character	emoteYOffset	Family
0x0400028D	StardewValley.Character	AdjacentTilesOffsets	Public, Static, InitOnly
0x0400028E	StardewValley.Character	drawOffset	Public
0x0400028F	StardewValley.Character	shouldShadowBeOffset	Public
0x04000290	StardewValley.ChatCommands	Handlers	Private, Static, InitOnly
0x04000291	StardewValley.ChatCommands	Aliases	Private, Static, InitOnly
0x04000292	StardewValley.Chunk	MinSinkTimer	Public, Static, Literal, HasDefault
0x04000293	StardewValley.Chunk	MaxSinkTimer	Public, Static, Literal, HasDefault
0x04000294	StardewValley.Chunk	position	Public
0x04000295	StardewValley.Chunk	xVelocity	Public, InitOnly
0x04000296	StardewValley.Chunk	yVelocity	Public, InitOnly
0x04000297	StardewValley.Chunk	hasPassedRestingLineOnce	Public, InitOnly
0x04000298	StardewValley.Chunk	bounces	Public
0x04000299	StardewValley.Chunk	bob	Public
0x0400029A	StardewValley.Chunk	sinkTimer	Public, InitOnly
0x0400029B	StardewValley.Chunk	netDebrisType	Public, InitOnly
0x0400029C	StardewValley.Chunk	hitWall	Public
0x0400029D	StardewValley.Chunk	xSpriteSheet	Public, InitOnly
0x0400029E	StardewValley.Chunk	ySpriteSheet	Public, InitOnly
0x0400029F	StardewValley.Chunk	rotation	Public
0x040002A0	StardewValley.Chunk	rotationVelocity	Public
0x040002A1	StardewValley.Chunk	netScale	Private, InitOnly
0x040002A2	StardewValley.Chunk	netAlpha	Private, InitOnly
0x040002A3	StardewValley.Chunk	<NetFields>k__BackingField	Private, InitOnly
0x040002A4	StardewValley.CosmeticDebris	gravity	Public, Static, Literal, HasDefault
0x040002A5	StardewValley.CosmeticDebris	bounciness	Public, Static, Literal, HasDefault
0x040002A6	StardewValley.CosmeticDebris	position	Private
0x040002A7	StardewValley.CosmeticDebris	rotation	Private
0x040002A8	StardewValley.CosmeticDebris	rotationSpeed	Private
0x040002A9	StardewValley.CosmeticDebris	xVelocity	Private
0x040002AA	StardewValley.CosmeticDebris	yVelocity	Private
0x040002AB	StardewValley.CosmeticDebris	sourceRect	Private
0x040002AC	StardewValley.CosmeticDebris	groundYLevel	Private
0x040002AD	StardewValley.CosmeticDebris	disappearTimer	Private
0x040002AE	StardewValley.CosmeticDebris	lightTailLength	Private
0x040002AF	StardewValley.CosmeticDebris	timeToDisappearAfterReachingGround	Private
0x040002B0	StardewValley.CosmeticDebris	id	Private
0x040002B1	StardewValley.CosmeticDebris	color	Private
0x040002B2	StardewValley.CosmeticDebris	tapSound	Private
0x040002B3	StardewValley.CosmeticDebris	light	Private
0x040002B4	StardewValley.CosmeticDebris	lightTail	Private
0x040002B5	StardewValley.CosmeticDebris	texture	Private
0x040002B6	StardewValley.CraftingRecipe	wild_seed_special_category	Public, Static, Literal, HasDefault
0x040002B7	StardewValley.CraftingRecipe	index_ingredients	Public, Static, Literal, HasDefault
0x040002B8	StardewValley.CraftingRecipe	index_output	Public, Static, Literal, HasDefault
